Date,AGRO,ALUA,BBAR,BMA,BYMA,CEPU,COME,CRES,CVH,EDN,GGAL,HARG,LOMA,MIRG,PAMP,SUPV,TECO2,TGNO4,TGSU2,TRAN,TXAR,VALO,YPFD
2023-06-06,44.9523811340332,367.9542541503906,705.458251953125,864.235595703125,38.01591873168945,329.3970031738281,14.076825141906738,282.5193786621094,1405.99560546875,292.8999938964844,565.879150390625,264.7098083496094,635.8963012695312,7695.0859375,811.4000244140625,248.30142211914062,590.0963134765625,568.2628173828125,1231.6121826171875,236.33802795410156,411.5623474121094,97.62535858154297,613.9149780273438
2023-06-07,44.33333206176758,358.50677490234375,731.5054321289062,901.5347900390625,37.54071807861328,330.3681640625,13.98952579498291,278.0167541503906,1367.4957275390625,289.1000061035156,588.7003173828125,264.7098083496094,637.1552124023438,7648.5947265625,795.5,249.8645477294922,585.9112548828125,554.6865234375,1231.1326904296875,228.9983367919922,397.138427734375,96.73785400390625,617.77001953125
2023-06-08,43.47618865966797,360.9929504394531,714.8822631835938,890.4030151367188,36.87543869018555,330.7843017578125,14.054999351501465,278.17474365234375,1464.4954833984375,293.3999938964844,602.3450317382812,264.7098083496094,639.1888427734375,7658.59228515625,789.5,246.69090270996094,579.8329467773438,541.4981689453125,1242.5462646484375,230.46627807617188,393.29205322265625,94.96285247802734,627.6099853515625
2023-06-09,44.9523811340332,365.46807861328125,728.9168701171875,892.5213623046875,36.780399322509766,329.3507995605469,14.011351585388184,277.2663269042969,1419.49560546875,288.8500061035156,607.8881225585938,264.7098083496094,634.2984619140625,7692.0859375,779.0,245.9803924560547,570.46630859375,536.8434448242188,1223.939208984375,229.36529541015625,401.9464111328125,95.4066162109375,626.2449951171875
2023-06-12,46.238094329833984,362.98187255859375,729.8472900390625,916.9860229492188,36.40024185180664,323.8014831542969,13.98952579498291,279.7941589355469,1396.9957275390625,284.6499938964844,605.8304443359375,264.7098083496094,620.2567138671875,7638.59619140625,777.75,244.98568725585938,591.0927734375,534.9039306640625,1221.685302734375,228.9983367919922,408.6775817871094,95.85034942626953,619.9550170898438
2023-06-13,54.404762268066406,359.99847412109375,738.6239013671875,940.4124755859375,36.16264343261719,313.9977111816406,14.076825141906738,279.8336181640625,1351.995849609375,278.20001220703125,630.8582763671875,264.7098083496094,613.3811645507812,7603.1025390625,770.5499877929688,255.02764892578125,565.5836791992188,522.4913940429688,1182.121337890625,222.7595977783203,406.75439453125,96.95523834228516,618.5999755859375
2023-06-14,53.21428680419922,348.0648193359375,745.9852294921875,927.7022094726562,35.592411041259766,311.1768493652344,14.142298698425293,278.80670166015625,1347.995849609375,271.1000061035156,638.458984375,264.7098083496094,611.3474731445312,7394.64111328125,768.75,253.84344482421875,574.2030029296875,506.9757385253906,1167.302978515625,215.78688049316406,390.8880615234375,94.72126007080078,623.72998046875
2023-06-15,60.595237731933594,347.0703430175781,770.89990234375,977.919189453125,35.83000183105469,322.22918701171875,14.491490364074707,286.7060241699219,1347.995849609375,287.3999938964844,670.7094116210938,264.8497009277344,625.9702758789062,7496.12255859375,781.0,271.1326599121094,609.3277587890625,504.260498046875,1211.27880859375,222.02561950683594,390.8880615234375,96.28504943847656,677.02001953125
2023-06-16,61.904762268066406,348.0648193359375,806.8563232421875,1036.9000244140625,36.30520248413086,340.033203125,14.687911033630371,297.6070861816406,1377.9957275390625,301.5,720.1771240234375,264.8497009277344,639.9635620117188,7648.0947265625,831.0999755859375,288.9429016113281,616.7512817382812,518.224609375,1300.1417236328125,222.02561950683594,382.71453857421875,98.96585083007812,737.385009765625
2023-06-21,64.4047622680664,363.4791259765625,853.9759521484375,1127.406494140625,35.78248596191406,339.3857727050781,14.862508773803711,336.3138122558594,1485.495361328125,353.6000061035156,760.8681030273438,264.8497009277344,688.1896362304688,8287.4775390625,891.2000122070312,314.7582702636719,685.0079956054688,559.3412475585938,1357.7371826171875,237.43898010253906,381.7529296875,100.30623626708984,780.760009765625
